voxel_hash,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,q_proj_0,q_proj_1,q_proj_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2
7690906746558365288,0.22570360577714874,1.6431896552741465,-0.4689762897840477,-0.0018402055303779544,0.01748869261075596,-0.004456456773795026,1.0467552597637804,-1.9363776310559642,1.9985525793871057,-0.9564045170684653,-0.2917480645023268,0.013170671591883981,0.2908149717639538,-0.9555417895322006,-0.04864710325938673,0.02677782532182069,-0.04269608081246748,0.9987291888967145
6444351982548797810,-0.055329390336673306,-2.384426965805039,-0.10533994603549092,0.011080272665770337,-0.025816061593475405,0.00593498830788608,1.0865174273487337,-1.671617600606631,2.001343021457407,0.279882113027654,-0.9575778320257258,-0.06863452790022256,0.9574832622082734,0.2836325086205014,-0.052710555343722904,0.06994144263723807,-0.05096367006556757,0.9962484122623583
7690906746558365288,-0.08099115815479715,0.40485053969440427,0.458984390193978,0.008190628974652364,-0.0017321037857740353,-0.0005698219233515878,1.0044584376442465,-1.81210164074126,1.9987931911322576,-0.6073492403193028,-0.7941598199314148,-0.02090647483600913,0.7939285163364181,-0.6076913690133852,0.01971575447431846,-0.028362144337475005,-0.0046238980460781565,0.9995870188910218
6444351982548797810,-0.030012018270587477,0.291021472528396,-1.1330065024651006,0.012401479087445896,-0.015660628574840407,-0.00022165835414555968,1.0552280404761794,-1.5649407026143132,2.003366594673974,-0.07858348013194855,0.9961417104216655,-0.039068266003887575,-0.9965228900814864,-0.07740427114714288,0.03083355885754613,0.027690543403729485,0.041355429708545555,0.9987607132039326
6444351982548797810,-0.08259758357548135,0.8254389325446089,-0.09398469417837456,-0.0031278259361073937,-0.04129153164858859,-0.0011527371022368449,0.9144273884195591,-1.7649962970041397,2.005590535245418,0.9521086689442392,-0.2819577548236518,-0.11827470995962924,-0.2888437288045162,-0.9562969371699624,-0.04544742335547525,-0.10029148942722908,0.07743379400593897,-0.9919403332329586
10604185320534668621,-0.1833022053028084,-0.10844698667954604,-0.3327175028466124,0.0022394592457629153,0.005127472821812054,0.0009596228712075161,1.3500571684152396,-2.0890295759561583,1.9920324152968067,0.1578752493478752,-0.9872898434337666,-0.018280336317332946,-0.9862585327319426,-0.1585688749760767,0.046368291992013935,-0.04867763610511047,0.010708732014104938,-0.9987571330417961
10604185320534668621,0.4085322626701926,0.4133998012199643,0.8872541837291889,0.0020310846479106312,-0.007872602526362325,-0.0030189730911738266,1.412817217265357,-2.016691751537375,1.9918747953419524,-0.47053796994729225,0.8819859651845683,0.02635860495789341,-0.8796370163515379,-0.47121951132206663,0.06473709611618951,0.06951789914867357,0.007275257166444282,0.9975541751359257
10604185320534668621,-0.6721880870947308,-0.24373511275260942,-0.7004208398700413,0.010697629528419714,0.01289664298063476,0.0031103846704702287,1.3233678964487452,-2.0116344689480368,1.993553460091853,-0.5083468919072027,-0.860370148454627,0.03669666383270492,0.85905448356786,-0.5096205292642395,-0.04808648889651296,0.06007355283520953,0.0070798164241950845,0.9981688456614718
10604185320534668621,-0.4274157810064921,-1.5976611185805136,-2.391156697258082,0.020239310047245836,0.047261713977243686,0.005966160955914512,1.32044789742044,-1.8262460497389381,1.9959149950617578,-0.9152807673140604,0.402792500932445,-0.004395244881812227,-0.4028142770122366,-0.9152573649222338,0.006679385504499593,-0.0013323738566660811,0.00788398047910373,0.9999680333049208
10604185320534668621,1.4762571441715429,1.323207715235826,-2.4122728001368627,-0.06205206773477648,0.050712655901450986,-0.006604784602518343,1.2877450589814265,-1.9012355610973408,1.9965940666399316,-0.0020847306003513554,-0.9999317027663855,0.01149972612899297,0.997224795920503,-0.0012229969114986167,0.07443930870088566,-0.07442016057249036,0.011622997946844738,0.9971592378447353
6396254288511579190,-0.926779054692806,-0.9079003836130314,1.692300978576381,-0.036979206535283256,0.04015282741041219,0.004837564727378618,1.313081247461426,-1.555325230809588,1.9983679392056388,-0.9993280299286822,-0.03168017485996101,0.01843515987727855,-0.032356697581586956,0.9987675300015023,-0.037635955366010054,-0.0172201254487954,-0.038207166023415784,-0.9991214539504126
